	Beam Energy [GeV]	-t [GeV**2]	dsigma/dt [nb/GeV**2]
36293	8.072289156626507	1.8435611742971887	0.0012859613643794396
36294	8.120481927710843	1.8435611742971887	0.0012850751453303067
36295	8.168674698795181	1.8435611742971887	0.0012841889262811732
36296	8.216867469879517	1.8435611742971887	0.0012833027072320401
36297	8.265060240963855	1.8435611742971887	0.001282416488182907
36298	8.313253012048193	1.8435611742971887	0.0012815302691337736
36299	8.361445783132531	1.8435611742971887	0.0012806440500846407
36300	8.409638554216867	1.8435611742971887	0.001279757831035507
36301	8.457831325301205	1.8435611742971887	0.0012788716119863741
36302	8.506024096385541	1.8435611742971887	0.0012779853929372408
36303	8.55421686746988	1.8435611742971887	0.0012770991738881078
36304	8.602409638554217	1.8435611742971887	0.0012762129548389747
36305	8.650602409638555	1.8435611742971887	0.0012753267357898412
36306	8.698795180722891	1.8435611742971887	0.0012744405167407083
36307	8.74698795180723	1.8435611742971887	0.0012740678231233785
36308	8.795180722891565	1.8435611742971887	0.0012791737322899622
36309	8.843373493975903	1.8435611742971887	0.001284279641456546
36310	8.891566265060241	1.8435611742971887	0.0012893855506231297
36311	8.93975903614458	1.8435611742971887	0.001294491459789713
36312	8.987951807228916	1.8435611742971887	0.001299597368956297
36313	9.036144578313253	1.8435611742971887	0.0012985214027727903
36314	9.08433734939759	1.8435611742971887	0.0013063149236398053
36315	9.132530120481928	1.8435611742971887	0.0013141084445068205
36316	9.180722891566266	1.8435611742971887	0.0013219019653738355
36317	9.228915662650603	1.8435611742971887	0.0013296954862408506
36318	9.27710843373494	1.8435611742971887	0.0013374890071078652
36319	9.325301204819278	1.8435611742971887	0.0013452825279748803
36320	9.373493975903614	1.8435611742971887	0.0013530760488418949
36321	9.421686746987952	1.8435611742971887	0.00136086956970891
